	loss	arch	us	ds	us_epochs	us_lr	us_bs	us_wd	ds_epochs	ds_lr	ds_bs	ds_wd	zero	1	5	10	20	full	100	200
568	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0001	128	0.1	2	26.667	32	42.667	44			
569	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0003	128	0.1	2	20	41.333	43.333	48.667			
570	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.001	128	0.1	2	33.333	46.667	48.667	49.667			
571	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.003	128	0.1	2	40	46.667	42.667	52			
572	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	21	20	28	28	26			
573	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	21	20	36	36	41			
574	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	21	20	40	50	53			
575	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	21	40	52	56	64			
576	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	21	40	56	58	60			
577	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14	60	64	30	82			
578	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14	80	76	77	85			
579	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14	81	82	85	85.5			
580	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14	80	76	83	83.5			
581	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	4.667	13.333	25.333	40	44			
582	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	4.667	33.333	44	46.667	45			
583	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	4.667	46.667	46.667	46	51			
584	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	4.667	46.667	46.667	45.333	47			
585	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	11	20	16	22	18			
586	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	11	20	28	36	33			
587	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	11	20	36	60	52			
588	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	11	20	44	58	62			
589	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	11	40	48	58	63			
590	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	13.5	50	58	62	77.5			
591	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	13.5	70	68	76	87.5			
592	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	13.5	60	80	80	87			
593	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	13.5	73	76	77	85			
594	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	4.667	6.667	45.333	46.667	44.667			
595	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	4.667	20	45.333	44.667	47			
596	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	4.667	26.667	49.333	47.333	51.333			
597	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	4.667	40	49.333	50	48.667			
598	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	25	20	28	28	24			
599	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	25	20	28	48	40			
600	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	25	20	44	58	53			
601	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	25	20	48	58	59			
602	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	25	40	60	62	62			
603	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	17	60	56	61	80			
604	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	17	70	70	73	86.5			
605	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	17	70	76	80	86.5			
606	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	17	60	72	84	86.5			
607	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	6.333	33.333	40	45.333	42			
608	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	6.333	40	44	48	47			
609	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	6.333	40	49.333	51.333	50			
610	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	6.333	46.667	50.667	50	47			
611	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	16	20	24	30	26			
612	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	16	20	36	36	34			
613	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	16	20	40	54	46			
614	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	16	40	44	62	57			
615	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	16	40	48	64	57			
616	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14.5	40	70	69	82			
617	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14.5	70	84	77	89.5			
618	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14.5	80	84	86	88			
619	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14.5	70	82	89	85.5			
620	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	5	26.667	44	44	45.333			
621	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	5	26.667	45.333	44.667	46.667			
622	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	5	40	45.333	48	47.667			
623	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	5	40	48	46.667	49			
624	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	15	40	20	22	18			
625	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	15	40	24	32	34			
626	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	15	40	44	42	41			
627	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	15	40	52	48	51			
628	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	15	40	56	52	57			
629	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	14	30	50	20	77			
630	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	14	60	70	78	84.5			
631	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	14	80	74	82	86.5			
632	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	14	80	80	83	84.5			
633	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	6.333	20	28	44.667	43			
634	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	6.333	40	38.667	42.667	44			
635	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	6.333	40	42.667	42.667	46.333			
636	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	6.333	40	46.667	44.667	45.667			
637	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1	28	20	28	32	28			
638	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1	28	40	32	42	44			
639	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0003	128	0.1	28	20	36	52	51			
640	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.001	128	0.1	28	40	48	60	60			
641	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.003	128	0.1	28	40	56	62	57			
642	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1	18.5	70	64	68	83.5			
643	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1	18.5	70	76	80	86.5			
644	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.001	128	0.1	18.5	75	80	83	88			
645	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.003	128	0.1	18.5	70	80	83	87			
646	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1	7.667	13.333	41.333	46.667	44.333			
647	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1	7.667	33.333	45.333	48.667	45			
648	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.001	128	0.1	7.667	40	49.333	49.333	50.333			
649	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.003	128	0.1	7.667	33.333	48	46.667	46.333			
650	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	3E-05	128	0.1						87.407		
651	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.0001	128	0.1						87.453		
652	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	3E-05	128	0.1						98.463		
653	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0001	128	0.1						98.722		
654	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.0003	128	0.1						98.889		
655	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	3E-05	128	0.1						69.786		
656	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0001	128	0.1						71.232		
657	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.0003	128	0.1						72.152		
658	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						87.033		
659	CLIP	RN50	CC12m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.453		
660	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.296		
661	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.833		
662	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.852		
663	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						69.293		
664	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						71.508		
665	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						72.172		
666	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						87.43		
667	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.757		
668	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.352		
669	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.778		
670	CLIP	RN50	Redcaps2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.963		
671	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						69.859		
672	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						71.87		
673	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						72.79		
674	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						87.29		
675	CLIP	RN50	YFCC2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.71		
676	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.463		
677	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.722		
678	CLIP	RN50	YFCC2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.963		
679	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						68.084		
680	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						70.937		
681	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						65.225		
682	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						86.682		
683	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.056		
684	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.593		
685	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.796		
686	CLIP	RN50	LAION2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.87		
687	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						52.672		
688	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						71.397		
689	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						71.732		
690	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						86.893		
691	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.313		
692	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.241		
693	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.648		
694	CLIP	RN50	WIT2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.907		
695	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						66.139		
696	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						69.096		
697	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						70.72		
698	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	3E-05	128	0.1						87.173		
699	CLIP	RN50	Shutterstock2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.0001	128	0.1						87.477		
700	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	3E-05	128	0.1						98.389		
701	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0001	128	0.1						98.833		
702	CLIP	RN50	Shutterstock2.7m	EuroSAT	16	0.001	1024	0.1	128	0.0003	128	0.1						98.87		
703	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	3E-05	128	0.1						70.174		
704	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0001	128	0.1						71.587		
705	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.0003	128	0.1						71.272		
706	CLIP	RN50	CC3m	EuroSAT	16	0.001	512	0.1	128	0.005	128	0.1	18			79				
707	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.002	128	0.1	16		82					
708	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.002	128	0.1	17		82	81				
709	CLIP	RN50	CC12m	EuroSAT	16	0.001	1024	0.1	128	0.002	128	0.1	14		82	81	84.5			
710	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.002	128	0.1	3.333			48.667				
711	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.005	128	0.1	3.333			47.333				
712	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.002	128	0.1	2			47.333	53.333			
713	CLIP	RN50	CC3m	CameraTraps	16	0.001	512	0.1	128	0.005	128	0.1	2			47.333	47.667			
714	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	5.333			47.333				
715	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	5.333			44				
716	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	4.667			44	52			
717	CLIP	RN50	CC12m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	4.667			44	46			
718	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.667			47.333				
719	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.667			45.333				
720	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	4.667			45.333	48.667			
721	CLIP	RN50	Redcaps2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	4.667			45.333	49			
722	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.667			48.667				
723	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.667			45.333				
724	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.333			45.333	47.333			
725	CLIP	RN50	YFCC2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.333			45.333	44			
726	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.667			46.667				
727	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.667			48				
728	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	5			48	49.667			
729	CLIP	RN50	LAION2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	5			48	46			
730	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.667			43.333				
731	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.667			46				
732	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6.333			46	46			
733	CLIP	RN50	WIT2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6.333			46	46.667			
734	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	6			49.333				
735	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	6			45.333				
736	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.002	128	0.1	7.667			45.333	50.333			
737	CLIP	RN50	Shutterstock2.7m	CameraTraps	16	0.001	1024	0.1	128	0.005	128	0.1	7.667			45.333	47			
738	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.005	128	0.1	18			58				
739	CLIP	RN50	CC3m	CassavaLeafDisease	16	0.001	512	0.1	128	0.005	128	0.1	20			58	56			
740	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	10			58				
741	CLIP	RN50	Redcaps2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	11			58	62			
742	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	16			58				
743	CLIP	RN50	LAION2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	16			58	62			
744	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	16			56				
745	CLIP	RN50	WIT2.7m	CassavaLeafDisease	16	0.001	1024	0.1	128	0.005	128	0.1	15			56	67			
746	Supervised	RN50	IN1K	CIFAR100	90	0.05	64	0.1	128	0.0001	128	0.1		2.58	32.81	48.65	59.53	84.93		
747	Supervised	RN50	IN1K	DTD	90	0.05	64	0.1	128	0.0001	128	0.1		8.936	43.564	55.213	65.053	71.17		
748	Supervised	RN50	IN1K	CALTECH101	90	0.05	64	0.1	128	0.0001	128	0.1		9.484	79.126	85.848		92.176		
749	Supervised	RN50	IN1K	PETS	90	0.05	64	0.1	128	0.0001	128	0.1		11.968	78.299	84.869	88.359	92.612		
750	Supervised	RN50	IN1K	REAL	90	0.05	64	0.1	128	0.0001	128	0.1		22.029	55.246	62.899	69.043	85.1		
751	Supervised	RN50	IN1K	CLIPART	90	0.05	64	0.1	128	0.0001	128	0.1		11.014	37.623	51.188	62.145	74.1		
752	CLIP	RN50	LAION1m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	12.15					80.23		
753	CLIP	RN50	LAION1m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	1.702					59.096		
754	CLIP	RN50	LAION1m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.817					79.853		
755	CLIP	RN50	LAION2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	23.12					81.93		
756	CLIP	RN50	LAION2.7m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	1.915					65.266		
757	CLIP	RN50	LAION2.7m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.081					83.533		
758	CLIP	RN50	LAION5m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	27.47					82.56		
759	CLIP	RN50	LAION5m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	2.234					65.745		
760	CLIP	RN50	LAION5m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.79					85.578		
761	CLIP	RN50	LAION7.5m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	33.68					83.8		
762	CLIP	RN50	LAION7.5m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	2.447					67.021		
763	CLIP	RN50	LAION7.5m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.953					85.742		
764	CLIP	RN50	LAION9.6m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	37.43					83.35		
765	CLIP	RN50	LAION9.6m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	1.809					67.447		
766	CLIP	RN50	LAION9.6m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.844					87.186		
767	CLIP	RN50	LAION15m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	39.01					83.68		
768	CLIP	RN50	LAION15m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	1.968					67.713		
769	CLIP	RN50	LAION15m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.899					87.541		
770	CLIP	RN50	LAION0m	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	1					72.82		
771	CLIP	RN50	LAION0m	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	2.13					44.62		
772	CLIP	RN50	LAION0m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	2.72					67.97		
773	CLIP	RN50	LAION2B	CIFAR100	16	0.001	1024	0.1	128	0.0001	128	0.1	68.09					90.52		
774	CLIP	RN50	LAION2B	DTD	16	0.001	1024	0.1	128	0.0001	128	0.1	2.13					74.31		
775	CLIP	RN50	LAION2B	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	2.72					93.1		
776	CLIP	VITB32	LAION2B	PETS	16	0.001	1024	0.1	128	1E-05	128	0.1	5.425	8.588	30.125	47.928	73.8			
777	CLIP	VITB32	LAION2B	PETS	16	0.001	1024	0.1	128	3E-05	128	0.1	5.425	11.75	38.332	53.49	75.218			
778	CLIP	VITB32	LAION2B	PETS	16	0.001	1024	0.1	128	3E-06	128	0.1	5.425	7.225	17.339	32.634	64.286			
779	CLIP	VITB32	LAION2B	REAL	16	0.001	1024	0.1	128	1E-05	128	0.1	0.522	8.696	39.942	56.783	69.899			
780	CLIP	VITB32	LAION2B	REAL	16	0.001	1024	0.1	128	3E-05	128	0.1	0.522	11.884	44.174	59.855	70.464	88		
781	CLIP	VITB32	LAION2B	REAL	16	0.001	1024	0.1	128	3E-06	128	0.1	0.522	4.058	26.493	45.768	61.058			
782	CLIP	VITB32	LAION2B	CLIPART	16	0.001	1024	0.1	128	1E-05	128	0.1	0.536	4.928	29.797	50.551	66.551			
783	CLIP	VITB32	LAION2B	CLIPART	16	0.001	1024	0.1	128	3E-05	128	0.1	0.536	7.826	36.464	57.072	67.261	76		
784	CLIP	VITB32	LAION2B	CLIPART	16	0.001	1024	0.1	128	3E-06	128	0.1	0.536	1.739	19.768	38.667	56.449			
785	CLIP	RN50	LAION15m	PETS	16	0.001	1024	0.1	128	3E-05	128	0.1	3.899	4.716	8.642	18.702	49.291			
786	CLIP	RN50	LAION15m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.899	5.398	19.847	42.203	66.63			
787	CLIP	RN50	LAION15m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	3.899	6.652	29.253	47.492	70.747			
788	CLIP	RN50	LAION15m	REAL	16	0.001	1024	0.1	128	3E-05	128	0.1	0.362	2.319	27.13	48.203	61.217			
789	CLIP	RN50	LAION15m	REAL	16	0.001	1024	0.1	128	0.0001	128	0.1	0.362	8.406	41.913	54.174	63.159	84.5		
